"x","labels","labels.1","labels.2","labels.3","labels.4","labels.5","labels.6","labels.7","labels"
165,165,165,165,165,165,165,165,165,165
164,164,164,164,164,164,164,164,164,164
0,0,0,0,0,0,0,0,0,0
165,165,165,165,165,165,165,165,165,165
159,159,159,159,159,159,159,159,159,159
155,155,155,155,155,155,155,155,155,155
164,164,164,164,164,164,164,164,164,164
163,163,163,163,163,163,163,163,163,163
0,0,0,0,0,0,0,0,0,0
163,163,163,163,163,163,163,163,163,163
164,164,164,164,164,164,164,164,164,164
164,164,164,164,164,164,164,164,164,164
159,159,159,159,159,159,159,159,159,159
164,164,164,164,164,164,164,164,164,164
0,0,0,0,0,0,0,0,0,0
164,164,164,164,164,164,164,164,164,164
164,164,164,164,164,164,164,164,164,164
163,163,163,163,163,163,163,163,163,163
163,163,163,163,163,163,163,163,163,163
163,163,163,163,163,163,163,163,163,163
163,163,163,163,163,163,163,163,163,163
156,156,156,156,156,156,156,156,156,156
165,165,165,165,165,165,165,165,165,165
0,0,0,0,0,0,0,0,0,0
166,166,166,166,166,166,166,166,166,166
165,165,165,165,165,165,165,165,165,165
164,164,164,164,164,164,164,164,164,164
163,163,163,163,163,163,163,163,163,163
161,161,161,161,161,161,161,161,161,161
167,167,167,167,167,167,167,167,167,167
163,163,163,163,163,163,163,163,163,163
160,160,160,160,160,160,160,160,160,160
0,0,0,0,0,0,0,0,0,0
166,166,166,166,166,166,166,166,166,166
167,167,167,167,167,167,167,167,167,167
165,165,165,165,165,165,165,165,165,165
163,163,163,163,163,163,163,163,163,163
162,162,162,162,162,162,162,162,162,162
165,165,165,165,165,165,165,165,165,165
155,155,155,155,155,155,155,155,155,155
159,159,159,159,159,159,159,159,159,159
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
156,156,156,156,156,156,156,156,156,156
158,158,158,158,158,158,158,158,158,158
160,160,160,160,160,160,160,160,160,160
163,163,163,163,163,163,163,163,163,163
163,163,163,163,163,163,163,163,163,163
155,155,155,155,155,155,155,155,155,155
0,0,0,0,0,0,0,0,0,0
165,165,165,165,165,165,165,165,165,165
165,165,165,165,165,165,165,165,165,165
157,157,157,157,157,157,157,157,157,157
0,0,0,0,0,0,0,0,0,0
159,159,159,159,159,159,159,159,159,159
163,163,163,163,163,163,163,163,163,163
161,161,161,161,161,161,161,161,161,161
157,157,157,157,157,157,157,157,157,157
163,163,163,163,163,163,163,163,163,163
155,155,155,155,155,155,155,155,155,155
163,163,163,163,163,163,163,163,163,163
164,164,164,164,164,164,164,164,164,164
162,162,162,162,162,162,162,162,162,162
155,155,155,155,155,155,155,155,155,155
158,158,158,158,158,158,158,158,158,158
163,163,163,163,163,163,163,163,163,163
163,163,163,163,163,163,163,163,163,163
0,0,0,0,0,0,0,0,0,0
166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166
164,164,164,164,164,164,164,164,164,164
164,164,164,164,164,164,164,164,164,164
164,164,164,164,164,164,164,164,164,164
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
163,163,163,163,163,163,163,163,163,163
157,157,157,157,157,157,157,157,157,157
163,163,163,163,163,163,163,163,163,163
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
147,147,147,147,147,147,147,147,147,147
149,149,149,149,149,149,149,149,149,149
142,142,142,142,142,142,142,142,142,142
145,145,145,145,145,145,145,145,145,145
149,149,149,149,149,149,149,149,149,149
151,151,151,151,151,151,151,151,151,151
149,149,149,149,149,149,149,149,149,149
143,143,143,143,143,143,143,143,143,143
142,142,142,142,142,142,142,142,142,142
149,149,149,149,149,149,149,149,149,149
142,142,142,142,142,142,142,142,142,142
151,151,151,151,151,151,151,151,151,151
148,148,148,148,148,148,148,148,148,148
152,152,152,152,152,152,152,152,152,152
146,146,146,146,146,146,146,146,146,146
147,147,147,147,147,147,147,147,147,147
0,0,0,0,0,0,0,0,0,0
153,153,153,153,153,153,153,153,153,153
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
146,146,146,146,146,146,146,146,146,146
147,147,147,147,147,147,147,147,147,147
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
150,150,150,150,150,150,150,150,150,150
150,150,150,150,150,150,150,150,150,150
148,148,148,148,148,148,148,148,148,148
143,143,143,143,143,143,143,143,143,143
152,152,152,152,152,152,152,152,152,152
153,153,153,153,153,153,153,153,153,153
151,151,151,151,151,151,151,151,151,151
154,154,154,154,154,154,154,154,154,154
153,153,153,153,153,153,153,153,153,153
0,0,0,0,0,0,0,0,0,0
147,147,147,147,147,147,147,147,147,147
151,151,151,151,151,151,151,151,151,151
143,143,143,143,143,143,143,143,143,143
146,146,146,146,146,146,146,146,146,146
151,151,151,151,151,151,151,151,151,151
147,147,147,147,147,147,147,147,147,147
148,148,148,148,148,148,148,148,148,148
146,146,146,146,146,146,146,146,146,146
148,148,148,148,148,148,148,148,148,148
154,154,154,154,154,154,154,154,154,154
149,149,149,149,149,149,149,149,149,149
145,145,145,145,145,145,145,145,145,145
154,154,154,154,154,154,154,154,154,154
153,153,153,153,153,153,153,153,153,153
142,142,142,142,142,142,142,142,142,142
145,145,145,145,145,145,145,145,145,145
145,145,145,145,145,145,145,145,145,145
149,149,149,149,149,149,149,149,149,149
143,143,143,143,143,143,143,143,143,143
149,149,149,149,149,149,149,149,149,149
150,150,150,150,150,150,150,150,150,150
153,153,153,153,153,153,153,153,153,153
0,0,0,0,0,0,0,0,0,0
149,149,149,149,149,149,149,149,149,149
145,145,145,145,145,145,145,145,145,145
154,154,154,154,154,154,154,154,154,154
149,149,149,149,149,149,149,149,149,149
149,149,149,149,149,149,149,149,149,149
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
146,146,146,146,146,146,146,146,146,146
149,149,149,149,149,149,149,149,149,149
154,154,154,154,154,154,154,154,154,154
147,147,147,147,147,147,147,147,147,147
153,153,153,153,153,153,153,153,153,153
0,0,0,0,0,0,0,0,0,0
152,152,152,152,152,152,152,152,152,152
149,149,149,149,149,149,149,149,149,149
148,148,148,148,148,148,148,148,148,148
0,0,0,0,0,0,0,0,0,0
143,143,143,143,143,143,143,143,143,143
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
144,144,144,144,144,144,144,144,144,144
0,0,0,0,0,0,0,0,0,0
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
147,147,147,147,147,147,147,147,147,147
145,145,145,145,145,145,145,145,145,145
144,144,144,144,144,144,144,144,144,144
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
149,149,149,149,149,149,149,149,149,149
144,144,144,144,144,144,144,144,144,144
149,149,149,149,149,149,149,149,149,149
0,0,0,0,0,0,0,0,0,0
145,145,145,145,145,145,145,145,145,145
143,143,143,143,143,143,143,143,143,143
144,144,144,144,144,144,144,144,144,144
0,0,0,0,0,0,0,0,0,0
145,145,145,145,145,145,145,145,145,145
145,145,145,145,145,145,145,145,145,145
0,0,0,0,0,0,0,0,0,0
147,147,147,147,147,147,147,147,147,147
148,148,148,148,148,148,148,148,148,148
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
175,175,175,175,175,175,175,175,175,175
172,172,172,172,172,172,172,172,172,172
180,180,180,180,180,180,180,180,180,180
172,172,172,172,172,172,172,172,172,172
0,0,0,0,0,0,0,0,0,0
172,172,172,172,172,172,172,172,172,172
0,0,0,0,0,0,0,0,0,0
185,185,185,185,185,185,185,185,185,185
174,174,174,174,174,174,174,174,174,174
172,172,172,172,172,172,172,172,172,172
173,173,173,173,173,173,173,173,173,173
173,173,173,173,173,173,173,173,173,173
182,182,182,182,182,182,182,182,182,182
179,179,179,179,179,179,179,179,179,179
179,179,179,179,179,179,179,179,179,179
178,178,178,178,178,178,178,178,178,178
0,0,0,0,0,0,0,0,0,0
184,184,184,184,184,184,184,184,184,184
173,173,173,173,173,173,173,173,173,173
172,172,172,172,172,172,172,172,172,172
182,182,182,182,182,182,182,182,182,182
184,184,184,184,184,184,184,184,184,184
172,172,172,172,172,172,172,172,172,172
171,171,171,171,171,171,171,171,171,171
177,177,177,177,177,177,177,177,177,177
171,171,171,171,171,171,171,171,171,171
182,182,182,182,182,182,182,182,182,182
0,0,0,0,0,0,0,0,0,0
186,186,186,186,186,186,186,186,186,186
182,182,182,182,182,182,182,182,182,182
0,0,0,0,0,0,0,0,0,0
175,175,175,175,175,175,175,175,175,175
182,182,182,182,182,182,182,182,182,182
174,174,174,174,174,174,174,174,174,174
171,171,171,171,171,171,171,171,171,171
182,182,182,182,182,182,182,182,182,182
176,176,176,176,176,176,176,176,176,176
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
181,181,181,181,181,181,181,181,181,181
181,181,181,181,181,181,181,181,181,181
0,0,0,0,0,0,0,0,0,0
178,178,178,178,178,178,178,178,178,178
177,177,177,177,177,177,177,177,177,177
172,172,172,172,172,172,172,172,172,172
172,172,172,172,172,172,172,172,172,172
179,179,179,179,179,179,179,179,179,179
0,0,0,0,0,0,0,0,0,0
185,185,185,185,185,185,185,185,185,185
0,0,0,0,0,0,0,0,0,0
176,176,176,176,176,176,176,176,176,176
182,182,182,182,182,182,182,182,182,182
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
176,176,176,176,176,176,176,176,176,176
182,182,182,182,182,182,182,182,182,182
176,176,176,176,176,176,176,176,176,176
171,171,171,171,171,171,171,171,171,171
181,181,181,181,181,181,181,181,181,181
176,176,176,176,176,176,176,176,176,176
178,178,178,178,178,178,178,178,178,178
182,182,182,182,182,182,182,182,182,182
0,0,0,0,0,0,0,0,0,0
174,174,174,174,174,174,174,174,174,174
175,175,175,175,175,175,175,175,175,175
172,172,172,172,172,172,172,172,172,172
185,185,185,185,185,185,185,185,185,185
174,174,174,174,174,174,174,174,174,174
180,180,180,180,180,180,180,180,180,180
0,0,0,0,0,0,0,0,0,0
172,172,172,172,172,172,172,172,172,172
182,182,182,182,182,182,182,182,182,182
181,181,181,181,181,181,181,181,181,181
177,177,177,177,177,177,177,177,177,177
0,0,0,0,0,0,0,0,0,0
175,175,175,175,175,175,175,175,175,175
177,177,177,177,177,177,177,177,177,177
173,173,173,173,173,173,173,173,173,173
178,178,178,178,178,178,178,178,178,178
172,172,172,172,172,172,172,172,172,172
182,182,182,182,182,182,182,182,182,182
182,182,182,182,182,182,182,182,182,182
186,186,186,186,186,186,186,186,186,186
175,175,175,175,175,175,175,175,175,175
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
177,177,177,177,177,177,177,177,177,177
184,184,184,184,184,184,184,184,184,184
174,174,174,174,174,174,174,174,174,174
182,182,182,182,182,182,182,182,182,182
0,0,0,0,0,0,0,0,0,0
186,186,186,186,186,186,186,186,186,186
177,177,177,177,177,177,177,177,177,177
0,0,0,0,0,0,0,0,0,0
181,181,181,181,181,181,181,181,181,181
173,173,173,173,173,173,173,173,173,173
172,172,172,172,172,172,172,172,172,172
54,54,54,54,54,54,54,54,54,54
69,69,69,69,69,69,69,69,69,69
38,38,38,38,38,38,38,38,38,38
113,113,113,113,113,113,113,113,113,113
78,78,78,78,78,78,78,78,78,78
130,130,130,130,130,130,130,130,130,130
91,91,91,91,91,91,91,91,91,91
138,138,138,138,138,138,138,138,138,138
56,56,56,56,56,56,56,56,56,56
122,122,122,122,122,122,122,122,122,122
0,0,0,0,0,0,0,0,0,0
79,79,79,79,79,79,79,79,79,79
50,50,50,50,50,50,50,50,50,50
70,70,70,70,70,70,70,70,70,70
0,0,0,0,0,0,0,0,0,0
76,76,76,76,76,76,76,76,76,76
128,128,128,128,128,128,128,128,128,128
121,121,121,121,121,121,121,121,121,121
120,120,120,120,120,120,120,120,120,120
94,94,94,94,94,94,94,94,94,94
67,67,67,67,67,67,67,67,67,67
71,71,71,71,71,71,71,71,71,71
23,23,23,23,23,23,23,23,23,23
118,118,118,118,118,118,118,118,118,118
83,83,83,83,83,83,83,83,83,83
119,119,119,119,119,119,119,119,119,119
96,96,96,96,96,96,96,96,96,96
105,105,105,105,105,105,105,105,105,105
114,114,114,114,114,114,114,114,114,114
51,51,51,51,51,51,51,51,51,51
0,0,0,0,0,0,0,0,0,0
136,136,136,136,136,136,136,136,136,136
26,26,26,26,26,26,26,26,26,26
32,32,32,32,32,32,32,32,32,32
18,18,18,18,18,18,18,18,18,18
51,51,51,51,51,51,51,51,51,51
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
56,56,56,56,56,56,56,56,56,56
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9
39,39,39,39,39,39,39,39,39,39
138,138,138,138,138,138,138,138,138,138
42,42,42,42,42,42,42,42,42,42
101,101,101,101,101,101,101,101,101,101
48,48,48,48,48,48,48,48,48,48
106,106,106,106,106,106,106,106,106,106
23,23,23,23,23,23,23,23,23,23
47,47,47,47,47,47,47,47,47,47
66,66,66,66,66,66,66,66,66,66
0,0,0,0,0,0,0,0,0,0
125,125,125,125,125,125,125,125,125,125
101,101,101,101,101,101,101,101,101,101
112,112,112,112,112,112,112,112,112,112
55,55,55,55,55,55,55,55,55,55
24,24,24,24,24,24,24,24,24,24
117,117,117,117,117,117,117,117,117,117
89,89,89,89,89,89,89,89,89,89
95,95,95,95,95,95,95,95,95,95
56,56,56,56,56,56,56,56,56,56
0,0,0,0,0,0,0,0,0,0
121,121,121,121,121,121,121,121,121,121
63,63,63,63,63,63,63,63,63,63
41,41,41,41,41,41,41,41,41,41
116,116,116,116,116,116,116,116,116,116
120,120,120,120,120,120,120,120,120,120
60,60,60,60,60,60,60,60,60,60
120,120,120,120,120,120,120,120,120,120
16,16,16,16,16,16,16,16,16,16
121,121,121,121,121,121,121,121,121,121
0,0,0,0,0,0,0,0,0,0
22,22,22,22,22,22,22,22,22,22
30,30,30,30,30,30,30,30,30,30
43,43,43,43,43,43,43,43,43,43
126,126,126,126,126,126,126,126,126,126
137,137,137,137,137,137,137,137,137,137
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
85,85,85,85,85,85,85,85,85,85
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
131,131,131,131,131,131,131,131,131,131
115,115,115,115,115,115,115,115,115,115
0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,6,6,6,6
117,117,117,117,117,117,117,117,117,117
30,30,30,30,30,30,30,30,30,30
133,133,133,133,133,133,133,133,133,133
118,118,118,118,118,118,118,118,118,118
0,0,0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109,109,109
13,13,13,13,13,13,13,13,13,13
38,38,38,38,38,38,38,38,38,38
125,125,125,125,125,125,125,125,125,125
107,107,107,107,107,107,107,107,107,107
49,49,49,49,49,49,49,49,49,49
106,106,106,106,106,106,106,106,106,106
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
130,130,130,130,130,130,130,130,130,130
0,0,0,0,0,0,0,0,0,0
77,77,77,77,77,77,77,77,77,77
119,119,119,119,119,119,119,119,119,119
106,106,106,106,106,106,106,106,106,106
76,76,76,76,76,76,76,76,76,76
7,7,7,7,7,7,7,7,7,7
133,133,133,133,133,133,133,133,133,133
10,10,10,10,10,10,10,10,10,10
121,121,121,121,121,121,121,121,121,121
121,121,121,121,121,121,121,121,121,121
0,0,0,0,0,0,0,0,0,0
112,112,112,112,112,112,112,112,112,112
26,26,26,26,26,26,26,26,26,26
78,78,78,78,78,78,78,78,78,78
80,80,80,80,80,80,80,80,80,80
24,24,24,24,24,24,24,24,24,24
51,51,51,51,51,51,51,51,51,51
8,8,8,8,8,8,8,8,8,8
101,101,101,101,101,101,101,101,101,101
73,73,73,73,73,73,73,73,73,73
92,92,92,92,92,92,92,92,92,92
50,50,50,50,50,50,50,50,50,50
122,122,122,122,122,122,122,122,122,122
36,36,36,36,36,36,36,36,36,36
89,89,89,89,89,89,89,89,89,89
104,104,104,104,104,104,104,104,104,104
126,126,126,126,126,126,126,126,126,126
23,23,23,23,23,23,23,23,23,23
97,97,97,97,97,97,97,97,97,97
57,57,57,57,57,57,57,57,57,57
57,57,57,57,57,57,57,57,57,57
0,0,0,0,0,0,0,0,0,0
41,41,41,41,41,41,41,41,41,41
21,21,21,21,21,21,21,21,21,21
0,0,0,0,0,0,0,0,0,0
74,74,74,74,74,74,74,74,74,74
18,18,18,18,18,18,18,18,18,18
58,58,58,58,58,58,58,58,58,58
105,105,105,105,105,105,105,105,105,105
0,0,0,0,0,0,0,0,0,0
60,60,60,60,60,60,60,60,60,60
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
39,39,39,39,39,39,39,39,39,39
44,44,44,44,44,44,44,44,44,44
72,72,72,72,72,72,72,72,72,72
130,130,130,130,130,130,130,130,130,130
57,57,57,57,57,57,57,57,57,57
129,129,129,129,129,129,129,129,129,129
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
116,116,116,116,116,116,116,116,116,116
8,8,8,8,8,8,8,8,8,8
92,92,92,92,92,92,92,92,92,92
93,93,93,93,93,93,93,93,93,93
78,78,78,78,78,78,78,78,78,78
0,0,0,0,0,0,0,0,0,0
37,37,37,37,37,37,37,37,37,37
133,133,133,133,133,133,133,133,133,133
59,59,59,59,59,59,59,59,59,59
83,83,83,83,83,83,83,83,83,83
49,49,49,49,49,49,49,49,49,49
101,101,101,101,101,101,101,101,101,101
0,0,0,0,0,0,0,0,0,0
82,82,82,82,82,82,82,82,82,82
54,54,54,54,54,54,54,54,54,54
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
97,97,97,97,97,97,97,97,97,97
62,62,62,62,62,62,62,62,62,62
0,0,0,0,0,0,0,0,0,0
112,112,112,112,112,112,112,112,112,112
89,89,89,89,89,89,89,89,89,89
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
140,140,140,140,140,140,140,140,140,140
140,140,140,140,140,140,140,140,140,140
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
103,103,103,103,103,103,103,103,103,103
87,87,87,87,87,87,87,87,87,87
41,41,41,41,41,41,41,41,41,41
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
14,14,14,14,14,14,14,14,14,14
66,66,66,66,66,66,66,66,66,66
11,11,11,11,11,11,11,11,11,11
85,85,85,85,85,85,85,85,85,85
89,89,89,89,89,89,89,89,89,89
25,25,25,25,25,25,25,25,25,25
17,17,17,17,17,17,17,17,17,17
134,134,134,134,134,134,134,134,134,134
87,87,87,87,87,87,87,87,87,87
33,33,33,33,33,33,33,33,33,33
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
129,129,129,129,129,129,129,129,129,129
0,0,0,0,0,0,0,0,0,0
118,118,118,118,118,118,118,118,118,118
98,98,98,98,98,98,98,98,98,98
62,62,62,62,62,62,62,62,62,62
0,0,0,0,0,0,0,0,0,0
127,127,127,127,127,127,127,127,127,127
117,117,117,117,117,117,117,117,117,117
31,31,31,31,31,31,31,31,31,31
91,91,91,91,91,91,91,91,91,91
121,121,121,121,121,121,121,121,121,121
15,15,15,15,15,15,15,15,15,15
0,0,0,0,0,0,0,0,0,0
118,118,118,118,118,118,118,118,118,118
0,0,0,0,0,0,0,0,0,0
89,89,89,89,89,89,89,89,89,89
93,93,93,93,93,93,93,93,93,93
31,31,31,31,31,31,31,31,31,31
8,8,8,8,8,8,8,8,8,8
0,0,0,0,0,0,0,0,0,0
112,112,112,112,112,112,112,112,112,112
55,55,55,55,55,55,55,55,55,55
107,107,107,107,107,107,107,107,107,107
0,0,0,0,0,0,0,0,0,0
96,96,96,96,96,96,96,96,96,96
89,89,89,89,89,89,89,89,89,89
66,66,66,66,66,66,66,66,66,66
83,83,83,83,83,83,83,83,83,83
0,0,0,0,0,0,0,0,0,0
135,135,135,135,135,135,135,135,135,135
121,121,121,121,121,121,121,121,121,121
68,68,68,68,68,68,68,68,68,68
110,110,110,110,110,110,110,110,110,110
36,36,36,36,36,36,36,36,36,36
130,130,130,130,130,130,130,130,130,130
124,124,124,124,124,124,124,124,124,124
111,111,111,111,111,111,111,111,111,111
7,7,7,7,7,7,7,7,7,7
0,0,0,0,0,0,0,0,0,0
43,43,43,43,43,43,43,43,43,43
13,13,13,13,13,13,13,13,13,13
105,105,105,105,105,105,105,105,105,105
93,93,93,93,93,93,93,93,93,93
65,65,65,65,65,65,65,65,65,65
20,20,20,20,20,20,20,20,20,20
0,0,0,0,0,0,0,0,0,0
130,130,130,130,130,130,130,130,130,130
91,91,91,91,91,91,91,91,91,91
0,0,0,0,0,0,0,0,0,0
36,36,36,36,36,36,36,36,36,36
100,100,100,100,100,100,100,100,100,100
133,133,133,133,133,133,133,133,133,133
130,130,130,130,130,130,130,130,130,130
101,101,101,101,101,101,101,101,101,101
100,100,100,100,100,100,100,100,100,100
0,0,0,0,0,0,0,0,0,0
39,39,39,39,39,39,39,39,39,39
94,94,94,94,94,94,94,94,94,94
68,68,68,68,68,68,68,68,68,68
0,0,0,0,0,0,0,0,0,0
121,121,121,121,121,121,121,121,121,121
76,76,76,76,76,76,76,76,76,76
29,29,29,29,29,29,29,29,29,29
126,126,126,126,126,126,126,126,126,126
40,40,40,40,40,40,40,40,40,40
0,0,0,0,0,0,0,0,0,0
19,19,19,19,19,19,19,19,19,19
140,140,140,140,140,140,140,140,140,140
0,0,0,0,0,0,0,0,0,0
103,103,103,103,103,103,103,103,103,103
76,76,76,76,76,76,76,76,76,76
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
30,30,30,30,30,30,30,30,30,30
122,122,122,122,122,122,122,122,122,122
68,68,68,68,68,68,68,68,68,68
0,0,0,0,0,0,0,0,0,0
33,33,33,33,33,33,33,33,33,33
0,0,0,0,0,0,0,0,0,0
45,45,45,45,45,45,45,45,45,45
14,14,14,14,14,14,14,14,14,14
59,59,59,59,59,59,59,59,59,59
62,62,62,62,62,62,62,62,62,62
37,37,37,37,37,37,37,37,37,37
83,83,83,83,83,83,83,83,83,83
117,117,117,117,117,117,117,117,117,117
105,105,105,105,105,105,105,105,105,105
84,84,84,84,84,84,84,84,84,84
135,135,135,135,135,135,135,135,135,135
0,0,0,0,0,0,0,0,0,0
25,25,25,25,25,25,25,25,25,25
98,98,98,98,98,98,98,98,98,98
7,7,7,7,7,7,7,7,7,7
